Site Code,Month-Year,Date,FMS Total Active Maintenance Hours (Actual),FMS Total Available Time (Actual),FMS Total Excluded Calendar Hours (Actual),FMS Total Maintenance Delay Hours (Actual),FMS Total Maintenance Hours (Actual),FMS Total Operational Delay Hours (Actual),FMS Total Production Time (Hours) (Actual),FMS Total Standby Hours (Actual),FMS Total Utilized Time (Actual)
RDM,Jul-2021,2021-07-23 00:00:00,137.04,1185.8891666666666,96.00,117.07,254.11,34.89,300.57,850.42,335.47
RDM,Jul-2021,2021-07-24 00:00:00,159.28,1147.1786111111112,96.00,133.54,292.82,34.91,287.18,825.09,322.09
RDM,Jul-2021,2021-07-25 00:00:00,148.92,1130.0983333333334,96.00,160.99,309.90,37.36,277.37,815.37,314.73
RDM,Jul-2021,2021-07-26 00:00:00,122.31,1155.1311111111113,96.00,162.56,284.87,45.70,261.54,847.90,307.23
RDM,Jul-2021,2021-07-27 00:00:00,124.68,1157.189166666667,96.00,158.14,282.81,38.10,272.45,846.64,310.55
RDM,Jul-2021,2021-07-28 00:00:00,118.74,1145.213888888889,96.00,176.05,294.79,51.43,270.42,823.36,321.85
RDM,Jul-2021,2021-07-29 00:00:00,91.69,1132.3802777777778,96.00,215.93,307.62,41.49,280.49,810.40,321.98
RDM,Jul-2021,2021-07-30 00:00:00,95.53,1124.1036111111111,96.00,220.37,315.90,47.42,262.13,814.56,309.55
RDM,Jul-2021,2021-07-31 00:00:00,110.42,1107.0880555555555,96.00,222.49,332.91,49.13,265.21,792.75,314.34
RDM,Aug-2021,2021-08-01 00:00:00,62.19,1160.7105555555556,96.00,217.10,279.29,62.04,250.68,847.99,312.72
RDM,Aug-2021,2021-08-02 00:00:00,57.98,1165.43,96.00,216.59,274.57,60.91,262.84,841.68,323.75
RDM,Aug-2021,2021-08-03 00:00:00,141.80,1066.8397222222222,96.00,231.36,373.16,38.78,228.20,799.85,266.99
RDM,Aug-2021,2021-08-04 00:00:00,140.43,1067.7305555555554,96.00,231.84,372.27,37.60,227.01,803.12,264.61
RDM,Aug-2021,2021-08-05 00:00:00,157.11,1003.272777777778,96.00,279.62,436.73,37.40,193.23,772.64,230.63
RDM,Aug-2021,2021-08-06 00:00:00,165.90,994.2183333333334,96.00,279.88,445.78,28.68,219.04,746.50,247.72
RDM,Aug-2021,2021-08-07 00:00:00,84.93,1016.0322222222221,96.00,339.03,423.97,25.97,226.85,763.21,252.82
RDM,Aug-2021,2021-08-08 00:00:00,141.49,996.9694444444444,96.00,301.54,443.03,26.48,250.32,720.17,276.80
RDM,Aug-2021,2021-08-09 00:00:00,141.63,1008.3644444444444,96.00,290.00,431.64,35.27,237.87,735.22,273.14
RDM,Aug-2021,2021-08-10 00:00:00,147.15,987.9336111111111,96.00,304.91,452.07,27.43,243.81,716.70,271.24
RDM,Aug-2021,2021-08-11 00:00:00,156.65,1026.1780555555556,96.00,257.18,413.82,43.34,222.23,760.61,265.57
RDM,Aug-2021,2021-08-12 00:00:00,147.65,1030.1747222222223,96.00,262.17,409.83,35.39,254.41,740.38,289.79
RDM,Aug-2021,2021-08-13 00:00:00,139.79,1039.0175,96.00,261.19,400.98,33.58,259.38,746.06,292.96
RDM,Aug-2021,2021-08-14 00:00:00,145.19,1029.7902777777776,96.00,265.02,410.21,28.62,255.20,745.98,283.81
RDM,Aug-2021,2021-08-15 00:00:00,154.24,1015.3233333333333,96.00,270.43,424.68,25.36,255.58,734.38,280.95
RDM,Aug-2021,2021-08-16 00:00:00,143.25,1031.8472222222222,96.00,264.90,408.15,31.32,260.40,740.13,291.72
RDM,Aug-2021,2021-08-17 00:00:00,123.48,1061.2622222222224,96.00,255.26,378.74,32.53,274.70,754.03,307.23
RDM,Aug-2021,2021-08-18 00:00:00,139.24,1056.4963888888888,96.00,244.27,383.50,28.80,258.74,768.96,287.53
RDM,Aug-2021,2021-08-19 00:00:00,172.29,1027.358888888889,96.00,240.36,412.64,29.42,232.74,765.20,262.16
RDM,Aug-2021,2021-08-20 00:00:00,156.20,1042.6119444444444,96.00,241.19,397.39,30.49,283.66,728.46,314.15
RDM,Aug-2021,2021-08-21 00:00:00,107.61,1091.582222222222,96.00,240.81,348.42,35.00,278.27,778.31,313.27
RDM,Aug-2021,2021-08-22 00:00:00,99.62,1076.2347222222222,96.00,264.15,363.77,37.62,253.15,785.47,290.77
RDM,Aug-2021,2021-08-23 00:00:00,126.43,1053.773611111111,96.00,259.80,386.23,40.64,242.57,770.56,283.21
RDM,Aug-2021,2021-08-24 00:00:00,150.32,1061.5616666666667,96.00,228.11,378.44,36.58,276.28,748.70,312.86
RDM,Aug-2021,2021-08-25 00:00:00,125.98,1096.184166666667,96.00,217.84,343.82,40.83,269.09,786.26,309.92
RDM,Aug-2021,2021-08-26 00:00:00,115.01,1095.4955555555557,96.00,229.50,344.50,53.17,245.49,796.84,298.66
RDM,Aug-2021,2021-08-27 00:00:00,107.19,1122.7544444444445,96.00,210.06,317.25,72.04,262.08,788.63,334.13
RDM,Aug-2021,2021-08-28 00:00:00,110.68,1109.8061111111112,96.00,219.51,330.19,47.81,268.12,793.88,315.93
RDM,Aug-2021,2021-08-29 00:00:00,145.67,1072.5113888888886,96.00,221.82,367.49,53.76,242.61,776.14,296.37
RDM,Aug-2021,2021-08-30 00:00:00,93.47,1115.3958333333333,96.00,231.13,324.60,45.22,282.29,787.89,327.51
RDM,Aug-2021,2021-08-31 00:00:00,58.27,1137.1597222222222,96.00,244.57,302.84,54.70,303.73,778.73,358.43
RDM,Sep-2021,2021-09-01 00:00:00,46.29,1177.6869444444444,96.00,216.03,262.31,50.66,281.30,845.73,331.96
RDM,Sep-2021,2021-09-02 00:00:00,62.02,1156.2966666666666,96.00,221.68,283.70,39.16,255.32,861.81,294.49
RDM,Sep-2021,2021-09-03 00:00:00,61.02,1130.4655555555555,96.00,248.52,309.53,44.72,260.68,825.06,305.40
RDM,Sep-2021,2021-09-04 00:00:00,75.03,1124.5313888888888,96.00,240.44,315.47,33.43,293.37,797.73,326.80
RDM,Sep-2021,2021-09-05 00:00:00,82.76,1107.7774999999997,96.00,249.46,332.22,30.64,288.20,788.93,318.85
RDM,Sep-2021,2021-09-06 00:00:00,119.89,1094.398888888889,96.00,225.71,345.60,43.81,262.69,787.90,306.50
RDM,Sep-2021,2021-09-07 00:00:00,131.99,1079.7605555555554,96.00,240.25,372.24,33.07,256.42,790.27,289.49
RDM,Sep-2021,2021-09-08 00:00:00,123.68,1115.05,96.00,225.27,348.95,33.62,276.84,804.59,310.46
RDM,Sep-2021,2021-09-09 00:00:00,53.91,1169.533611111111,96.00,240.56,294.47,46.22,308.41,814.90,354.63
RDM,Sep-2021,2021-09-10 00:00:00,57.64,1175.1677777777777,96.00,231.19,288.83,32.26,313.57,829.33,345.84
RDM,Sep-2021,2021-09-11 00:00:00,118.87,1132.2897222222223,96.00,212.84,331.71,29.27,320.37,782.65,349.64
RDM,Sep-2021,2021-09-12 00:00:00,90.23,1181.7672222222225,96.00,192.00,282.23,38.24,332.09,811.44,370.33
RDM,Sep-2021,2021-09-13 00:00:00,132.27,1151.7347222222222,96.00,180.00,312.27,38.20,299.37,814.16,337.57
RDM,Sep-2021,2021-09-14 00:00:00,136.37,1159.5208333333335,96.00,168.11,304.48,42.65,309.52,807.35,352.17
RDM,Sep-2021,2021-09-15 00:00:00,158.51,1142.1458333333335,96.00,163.34,321.85,35.33,347.43,759.39,382.76
RDM,Sep-2021,2021-09-16 00:00:00,209.75,1110.2544444444443,96.00,144.00,353.75,42.43,272.45,795.37,314.88
RDM,Sep-2021,2021-09-17 00:00:00,194.23,1129.4872222222223,96.00,140.28,334.51,39.70,286.68,803.11,326.37
RDM,Sep-2021,2021-09-18 00:00:00,244.96,1098.868611111111,96.00,120.17,365.13,34.31,283.85,780.70,318.17
RDM,Sep-2021,2021-09-19 00:00:00,261.33,1072.6883333333335,96.00,129.98,391.31,40.93,272.70,759.06,313.63
RDM,Sep-2021,2021-09-20 00:00:00,184.47,1135.526388888889,96.00,144.00,328.47,37.90,251.90,845.73,289.80
RDM,Sep-2021,2021-09-21 00:00:00,181.23,1138.7727777777777,96.00,144.00,325.23,40.21,298.30,800.26,338.51
RDM,Sep-2021,2021-09-22 00:00:00,194.29,1123.1113888888888,96.00,146.59,340.89,42.83,296.58,783.71,339.40
RDM,Sep-2021,2021-09-23 00:00:00,188.45,1129.3708333333334,96.00,146.18,334.63,39.27,260.84,829.26,300.11
RDM,Sep-2021,2021-09-24 00:00:00,171.15,1147.5408333333332,96.00,145.31,316.46,38.35,288.91,820.28,327.26
RDM,Sep-2021,2021-09-25 00:00:00,265.37,1023.5416666666667,96.00,175.09,440.46,43.81,278.25,701.48,322.06
RDM,Sep-2021,2021-09-26 00:00:00,232.50,1019.9769444444446,96.00,211.52,444.02,65.94,231.46,722.57,297.40
RDM,Sep-2021,2021-09-27 00:00:00,207.82,1082.7947222222224,96.00,173.38,381.21,42.86,238.11,801.82,280.97
RDM,Sep-2021,2021-09-28 00:00:00,178.36,1073.6052777777777,96.00,212.03,390.39,36.05,275.47,762.09,311.52
RDM,Sep-2021,2021-09-29 00:00:00,160.14,1079.6647222222223,96.00,224.19,384.34,32.08,270.36,777.22,302.44
RDM,Sep-2021,2021-09-30 00:00:00,121.59,1102.8338888888889,96.00,239.58,361.17,27.54,243.65,831.64,271.19
RDM,Oct-2021,2021-10-01 00:00:00,126.86,1133.505,96.00,203.63,330.50,39.08,305.83,788.59,344.91
RDM,Oct-2021,2021-10-02 00:00:00,125.43,1190.6272222222224,96.00,171.94,297.37,39.02,298.90,852.71,337.92
RDM,Oct-2021,2021-10-03 00:00:00,127.94,1191.9552777777776,96.00,168.10,296.04,31.82,320.90,839.24,352.72
RDM,Oct-2021,2021-10-04 00:00:00,74.41,1237.973611111111,96.00,175.61,250.03,37.54,294.31,906.12,331.86
RDM,Oct-2021,2021-10-05 00:00:00,54.56,1265.440277777778,96.00,168.00,222.56,49.60,328.43,887.42,378.03
RDM,Oct-2021,2021-10-06 00:00:00,35.78,1282.9872222222223,96.00,169.24,205.01,32.89,327.51,922.59,360.40
RDM,Oct-2021,2021-10-07 00:00:00,47.40,1282.3725,96.00,158.23,205.63,54.97,309.22,918.18,364.19
RDM,Oct-2021,2021-10-08 00:00:00,127.60,1212.993611111111,96.00,147.41,275.01,75.90,276.86,860.24,352.75
RDM,Oct-2021,2021-10-09 00:00:00,184.17,1127.11,96.00,176.72,360.89,38.50,230.70,857.91,269.20
RDM,Oct-2021,2021-10-10 00:00:00,170.38,1126.9205555555557,96.00,190.70,361.08,38.82,284.29,803.81,323.11
RDM,Oct-2021,2021-10-11 00:00:00,163.40,1132.036111111111,96.00,192.57,355.96,36.61,285.76,809.67,322.37
RDM,Oct-2021,2021-10-12 00:00:00,170.30,1149.54,96.00,168.16,338.46,34.22,304.94,810.39,339.15
RDM,Oct-2021,2021-10-13 00:00:00,169.14,1150.7405555555556,96.00,168.12,337.26,43.35,324.21,783.17,367.57
RDM,Oct-2021,2021-10-14 00:00:00,208.18,1083.4016666666666,96.00,196.42,404.60,49.31,314.74,719.36,364.05
RDM,Oct-2021,2021-10-15 00:00:00,188.99,1036.2911111111111,96.00,262.72,451.71,32.21,324.32,679.76,356.54
RDM,Oct-2021,2021-10-16 00:00:00,165.73,1069.398888888889,96.00,252.87,418.60,31.75,318.67,718.98,350.42
RDM,Oct-2021,2021-10-17 00:00:00,160.96,1063.0383333333334,96.00,264.00,424.96,40.13,350.29,672.62,390.42
RDM,Oct-2021,2021-10-18 00:00:00,169.20,1083.8055555555554,96.00,235.00,404.19,42.35,341.26,700.19,383.62
RDM,Oct-2021,2021-10-19 00:00:00,182.49,1070.6886111111112,96.00,234.82,417.31,44.50,338.89,687.30,383.39
RDM,Oct-2021,2021-10-20 00:00:00,150.64,1100.1272222222224,96.00,237.23,387.87,45.05,337.49,717.59,382.54
RDM,Oct-2021,2021-10-21 00:00:00,122.96,1106.1502777777778,96.00,258.89,381.85,59.89,321.91,724.35,381.80
RDM,Oct-2021,2021-10-22 00:00:00,114.95,1104.6466666666665,96.00,268.40,383.35,49.49,298.58,756.57,348.08
RDM,Oct-2021,2021-10-23 00:00:00,138.74,1069.2630555555554,96.00,280.00,418.74,43.00,324.76,701.50,367.76
RDM,Oct-2021,2021-10-24 00:00:00,123.19,1093.6933333333334,96.00,271.12,394.31,35.49,334.86,723.34,370.35
RDM,Oct-2021,2021-10-25 00:00:00,142.69,1049.7519444444445,96.00,295.56,438.25,42.62,301.95,705.18,344.57
RDM,Oct-2021,2021-10-26 00:00:00,161.47,1011.9444444444446,96.00,314.58,476.06,32.34,308.74,670.86,341.08
RDM,Oct-2021,2021-10-27 00:00:00,149.55,1028.3780555555554,96.00,310.07,459.62,34.86,271.03,722.50,305.88
RDM,Oct-2021,2021-10-28 00:00:00,161.34,1040.891111111111,96.00,285.77,447.11,36.99,252.75,751.15,289.74
RDM,Oct-2021,2021-10-29 00:00:00,129.01,1077.1077777777778,96.00,281.88,410.89,40.88,209.25,826.97,250.14
RDM,Oct-2021,2021-10-30 00:00:00,121.72,1107.2125,96.00,259.07,380.79,23.63,215.56,868.02,239.19
RDM,Oct-2021,2021-10-31 00:00:00,126.16,1112.5127777777777,96.00,249.32,375.49,29.37,281.61,801.53,310.98
RDM,Nov-2021,2021-11-01 00:00:00,126.26,1107.7022222222224,96.00,254.04,380.30,42.62,299.71,765.37,342.33
RDM,Nov-2021,2021-11-02 00:00:00,127.43,1120.5744444444445,96.00,240.00,367.43,42.88,297.34,780.36,340.21
RDM,Nov-2021,2021-11-03 00:00:00,141.23,1113.9822222222222,96.00,244.78,386.02,49.81,285.32,778.85,335.13
RDM,Nov-2021,2021-11-04 00:00:00,110.55,1137.4475,96.00,264.00,374.55,40.33,256.27,840.85,296.60
RDM,Nov-2021,2021-11-05 00:00:00,117.76,1133.6261111111112,96.00,260.61,378.37,40.06,256.28,837.28,296.35
RDM,Nov-2021,2021-11-06 00:00:00,192.41,1056.7594444444444,96.00,262.83,455.24,32.86,281.11,742.79,313.97
RDM,Nov-2021,2021-11-07 00:00:00,185.39,1079.2166666666667,100.00,310.40,495.78,39.87,288.73,750.61,328.61
RDM,Nov-2021,2021-11-08 00:00:00,141.39,1058.611111111111,96.00,312.00,453.39,39.91,259.41,759.30,299.31
RDM,Nov-2021,2021-11-09 00:00:00,131.28,1054.5783333333336,109.38,312.76,444.04,71.86,285.68,697.05,357.53
RDM,Nov-2021,2021-11-10 00:00:00,131.69,1043.33,120.00,312.98,444.67,34.98,316.72,691.64,351.69
RDM,Nov-2021,2021-11-11 00:00:00,154.80,1015.5222222222221,120.00,317.67,472.48,37.83,279.17,698.53,316.99
RDM,Nov-2021,2021-11-12 00:00:00,209.28,956.1358333333333,120.00,322.58,531.86,36.62,245.24,674.27,281.86
RDM,Nov-2021,2021-11-13 00:00:00,200.82,974.343611111111,120.00,312.84,513.66,49.22,285.75,639.37,334.97
RDM,Nov-2021,2021-11-14 00:00:00,178.83,994.8911111111113,120.00,314.28,493.11,47.73,262.38,684.78,310.11
RDM,Nov-2021,2021-11-15 00:00:00,185.21,985.4566666666667,120.00,317.34,502.54,47.92,277.00,660.54,324.91
RDM,Nov-2021,2021-11-16 00:00:00,173.56,997.8116666666665,120.00,316.63,490.19,46.36,308.52,642.93,354.88
RDM,Nov-2021,2021-11-17 00:00:00,217.79,980.9008333333334,120.00,289.31,507.10,36.93,282.82,661.15,319.75
RDM,Nov-2021,2021-11-18 00:00:00,164.09,1050.8102777777776,120.00,273.10,437.19,38.09,294.08,718.65,332.16
RDM,Nov-2021,2021-11-19 00:00:00,140.47,1071.0269444444443,110.64,285.86,426.33,44.88,263.81,762.34,308.68
RDM,Nov-2021,2021-11-20 00:00:00,147.25,1091.1480555555554,96.00,273.60,420.85,66.66,266.41,758.08,333.07
RDM,Nov-2021,2021-11-21 00:00:00,130.40,1093.303611111111,112.32,271.98,402.38,29.51,297.36,766.44,326.86
RDM,Nov-2021,2021-11-22 00:00:00,153.18,1059.178611111111,120.00,275.64,428.82,29.21,266.95,763.01,296.17
RDM,Nov-2021,2021-11-23 00:00:00,121.99,1076.5519444444444,120.00,289.46,411.45,29.25,271.91,775.39,301.16
RDM,Nov-2021,2021-11-24 00:00:00,97.39,1061.9977777777779,120.00,328.61,426.00,29.60,265.10,767.29,294.70
RDM,Nov-2021,2021-11-25 00:00:00,106.77,1044.3774999999998,120.00,336.85,443.62,26.73,258.69,758.96,285.42
RDM,Nov-2021,2021-11-26 00:00:00,109.05,1029.0333333333335,120.00,349.91,458.97,34.63,280.81,713.60,315.44
RDM,Nov-2021,2021-11-27 00:00:00,121.67,1008.316388888889,120.00,358.02,479.68,24.79,290.87,692.66,315.66
RDM,Nov-2021,2021-11-28 00:00:00,131.98,1017.6366666666668,120.00,338.38,470.36,39.66,306.08,671.89,345.74
RDM,Nov-2021,2021-11-29 00:00:00,140.60,1031.0788888888887,120.00,316.33,456.92,37.39,321.08,672.61,358.47
RDM,Nov-2021,2021-11-30 00:00:00,125.25,1040.1922222222222,120.00,322.56,447.81,44.59,340.66,654.93,385.26
RDM,Dec-2021,2021-12-01 00:00:00,132.28,1041.3130555555556,120.00,314.41,446.69,41.10,360.63,639.59,401.73
RDM,Dec-2021,2021-12-02 00:00:00,178.82,1025.7119444444445,120.00,283.47,462.29,33.21,313.89,678.62,347.10
RDM,Dec-2021,2021-12-03 00:00:00,171.12,1049.6744444444446,120.00,267.21,438.33,42.62,302.79,704.26,345.41
RDM,Dec-2021,2021-12-04 00:00:00,165.99,1029.0308333333332,120.00,292.98,458.97,51.37,293.57,684.09,344.94
RDM,Dec-2021,2021-12-05 00:00:00,150.26,1040.1361111111112,120.00,297.61,447.86,20.31,198.00,821.83,218.31
RDM,Dec-2021,2021-12-06 00:00:00,115.55,1073.3275,120.00,299.12,414.67,34.78,156.72,881.83,191.50
RDM,Dec-2021,2021-12-07 00:00:00,144.00,1056,120.00,288.00,432.00,85.80,276.19,694.02,361.98
RDM,Dec-2021,2021-12-08 00:00:00,162.26,1036.6855555555558,120.00,289.06,451.31,38.98,335.99,661.71,374.97
RDM,Dec-2021,2021-12-09 00:00:00,212.32,987.5333333333333,120.00,288.15,500.47,41.09,250.53,695.91,291.62
RDM,Dec-2021,2021-12-10 00:00:00,126.44,1084.3994444444443,120.00,277.17,403.60,42.63,300.15,741.62,342.78
RDM,Dec-2021,2021-12-11 00:00:00,106.02,1093.9272222222223,120.00,288.05,394.07,37.12,334.14,722.67,371.26
RDM,Dec-2021,2021-12-12 00:00:00,124.69,1075.1344444444444,120.00,288.17,412.87,34.44,315.23,725.47,349.66
RDM,Dec-2021,2021-12-13 00:00:00,112.25,1084.1986111111112,120.00,291.55,403.80,37.84,315.26,731.10,353.10
RDM,Dec-2021,2021-12-14 00:00:00,113.02,1083.6566666666665,120.00,291.32,404.34,56.87,333.28,693.50,390.16
RDM,Dec-2021,2021-12-15 00:00:00,158.06,1053.0538888888889,120.00,276.88,434.95,39.42,350.28,663.35,389.70
RDM,Dec-2021,2021-12-16 00:00:00,174.75,1049.2458333333334,120.00,264.00,438.75,38.32,340.62,670.30,378.94
RDM,Dec-2021,2021-12-17 00:00:00,186.16,1041.0116666666668,116.82,264.00,450.16,44.53,303.69,692.79,348.22
RDM,Dec-2021,2021-12-18 00:00:00,183.51,1039.3922222222225,96.00,265.10,448.61,34.04,318.37,686.98,352.41
RDM,Dec-2021,2021-12-19 00:00:00,199.50,1020.8333333333334,96.00,267.66,467.17,31.89,259.70,729.24,291.59
RDM,Dec-2021,2021-12-20 00:00:00,151.02,1048.9766666666665,96.00,288.00,439.02,61.48,251.55,735.95,313.03
RDM,Dec-2021,2021-12-21 00:00:00,146.62,1049.068888888889,96.00,292.31,438.93,43.91,331.48,673.68,375.39
RDM,Dec-2021,2021-12-22 00:00:00,127.47,1067.302222222222,96.00,293.23,420.70,66.37,304.64,696.29,371.01
RDM,Dec-2021,2021-12-23 00:00:00,135.26,1047.1166666666666,96.00,305.62,440.88,47.32,275.96,723.84,323.28
RDM,Dec-2021,2021-12-24 00:00:00,137.71,1038.770277777778,96.00,311.52,449.23,39.92,286.10,712.75,326.02
RDM,Dec-2021,2021-12-25 00:00:00,151.09,975.0683333333332,96.00,361.84,512.93,50.01,260.19,664.87,310.20
RDM,Dec-2021,2021-12-26 00:00:00,129.02,998.9816666666666,96.00,360.00,489.02,64.54,221.72,712.72,286.26
RDM,Dec-2021,2021-12-27 00:00:00,143.99,984,96.00,360.01,504.00,27.91,259.66,696.43,287.57
RDM,Dec-2021,2021-12-28 00:00:00,145.99,993.9752777777778,96.00,348.04,494.02,50.10,237.08,706.79,287.18
RDM,Dec-2021,2021-12-29 00:00:00,103.21,1037.3747222222223,96.00,347.41,450.63,29.46,187.86,820.05,217.32
RDM,Dec-2021,2021-12-30 00:00:00,88.33,1028.4683333333332,96.00,371.20,459.53,27.74,206.26,794.47,234.00
RDM,Dec-2021,2021-12-31 00:00:00,115.36,1019.0030555555556,96.00,353.64,469.00,32.22,259.97,726.81,292.19
RDM,Jan-2022,2022-01-01 00:00:00,127.54,1020.4919444444445,96.00,339.97,467.51,48.62,222.41,749.46,271.03
RDM,Jan-2022,2022-01-02 00:00:00,181.02,991.2197222222222,96.00,315.77,496.78,40.34,259.27,691.61,299.61
RDM,Jan-2022,2022-01-03 00:00:00,173.71,1002.0194444444445,96.00,312.27,485.98,27.31,295.15,679.56,322.46
RDM,Jan-2022,2022-01-04 00:00:00,129.94,1038.4572222222223,96.00,319.61,449.54,28.44,296.75,713.27,325.18
RDM,Jan-2022,2022-01-05 00:00:00,66.94,1085.0252777777778,96.00,336.03,402.97,40.57,269.22,775.23,309.79
RDM,Jan-2022,2022-01-06 00:00:00,48.34,1103.661111111111,96.00,336.00,384.34,68.82,238.25,796.59,307.07
RDM,Jan-2022,2022-01-07 00:00:00,66.34,1081.6188888888887,96.00,340.04,406.38,49.20,297.55,734.86,346.76
RDM,Jan-2022,2022-01-08 00:00:00,76.06,1075.9361111111111,96.00,336.00,412.06,36.78,294.94,744.22,331.72
RDM,Jan-2022,2022-01-09 00:00:00,94.05,1091.4627777777778,96.00,302.48,396.54,33.63,335.64,722.20,369.27
RDM,Jan-2022,2022-01-10 00:00:00,123.87,1047.872777777778,96.00,316.26,440.13,42.69,293.75,711.43,336.44
RDM,Jan-2022,2022-01-11 00:00:00,127.62,1043.2661111111108,96.00,317.11,444.73,33.95,320.64,688.67,354.60
RDM,Jan-2022,2022-01-12 00:00:00,125.53,1054.7188888888888,96.00,307.75,433.28,40.97,317.36,696.39,358.33
RDM,Jan-2022,2022-01-13 00:00:00,127.39,1043.5288888888888,96.00,317.08,444.47,37.08,292.45,714.00,329.53
RDM,Jan-2022,2022-01-14 00:00:00,165.93,1034.0527777777777,96.00,288.02,453.95,36.59,292.18,705.28,328.77
RDM,Jan-2022,2022-01-15 00:00:00,144.94,1041.038888888889,96.00,302.02,446.96,40.19,317.47,683.38,357.66
RDM,Jan-2022,2022-01-16 00:00:00,135.02,1040.983888888889,96.00,312.00,447.02,35.46,312.80,692.72,348.26
RDM,Jan-2022,2022-01-17 00:00:00,120.00,1043.7330555555557,96.00,324.27,444.27,41.76,304.76,697.21,346.52
RDM,Jan-2022,2022-01-18 00:00:00,168.20,1004.7958333333331,96.00,315.00,483.20,49.66,288.30,666.84,337.96
RDM,Jan-2022,2022-01-19 00:00:00,147.92,987.1075000000001,96.00,352.97,500.89,38.31,297.92,650.88,336.23
RDM,Jan-2022,2022-01-20 00:00:00,87.84,1045.1277777777777,96.00,355.03,442.87,38.54,308.56,698.02,347.10
RDM,Jan-2022,2022-01-21 00:00:00,109.17,1019.3966666666668,96.00,359.44,468.60,55.91,301.45,662.04,357.36
RDM,Jan-2022,2022-01-22 00:00:00,106.18,1045.8233333333335,96.00,336.00,442.18,61.97,298.55,685.31,360.52
RDM,Jan-2022,2022-01-23 00:00:00,73.53,1078.0944444444444,96.00,336.37,409.91,48.78,303.11,726.20,351.89
RDM,Jan-2022,2022-01-24 00:00:00,85.79,1080.722777777778,96.00,321.49,407.28,50.81,292.48,737.43,343.29
RDM,Jan-2022,2022-01-25 00:00:00,93.54,1084.6761111111111,96.00,309.79,403.32,38.87,347.34,698.47,386.21
RDM,Jan-2022,2022-01-26 00:00:00,160.79,1039.2080555555558,96.00,288.00,448.79,38.74,324.31,676.16,363.05
RDM,Jan-2022,2022-01-27 00:00:00,91.74,1113.2747222222222,96.00,282.99,374.73,50.59,304.03,758.66,354.62
RDM,Jan-2022,2022-01-28 00:00:00,171.63,1052.365277777778,96.00,264.00,435.63,54.14,315.58,682.65,369.72
RDM,Jan-2022,2022-01-29 00:00:00,204.25,1019.2633333333333,96.00,264.48,468.74,47.00,308.77,663.49,355.77
RDM,Jan-2022,2022-01-30 00:00:00,217.86,1006.1441666666668,96.00,264.00,481.86,45.68,288.64,671.83,334.32
RDM,Jan-2022,2022-01-31 00:00:00,219.99,992.1513888888887,96.00,275.86,495.85,41.04,278.18,672.93,319.22
RDM,Feb-2022,2022-02-01 00:00:00,144.70,1054.2222222222222,96.00,289.08,433.78,43.83,308.59,701.80,352.42
RDM,Feb-2022,2022-02-02 00:00:00,120.23,1069.5441666666666,96.00,298.22,418.46,46.31,319.07,704.16,365.38
RDM,Feb-2022,2022-02-03 00:00:00,154.03,1061.3705555555557,96.00,272.60,426.63,46.22,287.55,727.59,333.78
RDM,Feb-2022,2022-02-04 00:00:00,106.81,1114.1755555555555,96.00,267.02,373.82,39.01,337.09,738.08,376.10
RDM,Feb-2022,2022-02-05 00:00:00,131.96,1089.043888888889,96.00,267.00,398.96,37.59,312.03,739.43,349.61
RDM,Feb-2022,2022-02-06 00:00:00,149.96,1070.8108333333334,96.00,267.23,417.19,35.43,295.95,739.43,331.38
RDM,Feb-2022,2022-02-07 00:00:00,152.31,1070.463611111111,96.00,265.23,417.54,38.10,280.14,752.23,318.24
RDM,Feb-2022,2022-02-08 00:00:00,155.43,1055.6216666666667,96.00,276.95,432.38,30.40,286.88,738.34,317.28
RDM,Feb-2022,2022-02-09 00:00:00,123.25,1064.0172222222222,96.00,300.73,423.98,42.91,304.21,716.90,347.12
RDM,Feb-2022,2022-02-10 00:00:00,139.24,1035.9119444444445,96.00,312.84,452.09,41.54,311.03,683.34,352.57
RDM,Feb-2022,2022-02-11 00:00:00,136.99,1015.9938888888889,96.00,335.01,472.01,34.48,295.54,685.97,330.02
RDM,Feb-2022,2022-02-12 00:00:00,123.91,1006.2669444444444,96.00,357.82,481.73,34.27,307.86,664.13,342.13
RDM,Feb-2022,2022-02-13 00:00:00,128.07,1016.2305555555556,96.00,343.70,471.77,35.90,318.48,661.85,354.38
RDM,Feb-2022,2022-02-14 00:00:00,132.47,1022.7733333333332,96.00,332.75,465.23,46.91,293.22,682.65,340.13
RDM,Feb-2022,2022-02-15 00:00:00,108.63,1024.039166666667,96.00,351.99,460.63,38.85,309.92,675.27,348.77
RDM,Feb-2022,2022-02-16 00:00:00,135.13,1000.6280555555556,92.67,303.91,439.04,29.77,293.96,676.90,323.73
RDM,Feb-2022,2022-02-17 00:00:00,195.03,979.8449999999999,96.00,313.12,508.16,46.71,263.41,669.72,310.12
